Machine,Process,Quality_Label,Filename,ch_0_mean,ch_0_std,ch_0_rms,ch_0_max,ch_0_min,ch_0_peak,ch_1_mean,ch_1_std,ch_1_rms,ch_1_max,ch_1_min,ch_1_peak,ch_2_mean,ch_2_std,ch_2_rms,ch_2_max,ch_2_min,ch_2_peak
M01,OP02,good,M01_Aug_2021_OP02_004.h5,-2.145284090909091,389.7593810105342,389.76528492099635,2139.0,-2043.0,2139.0,29.246545454545455,174.32859304113734,176.76486860439005,1965.0,-1922.0,1965.0,-1014.0678409090909,151.10147414410008,1025.2634985478344,-269.0,-1803.0,1803.0
M01,OP02,good,M01_Feb_2019_OP02_000.h5,3.5340845584869385,379.2303161621094,379.2467956542969,2256.0,-1942.0,2256.0,30.177536010742188,151.362060546875,154.34104919433594,1198.0,-958.0,1198.0,-1036.234619140625,166.58612060546875,1049.53955078125,-109.0,-1901.0,1901.0
M01,OP02,good,M01_Feb_2019_OP02_001.h5,3.1615867614746094,376.1895446777344,376.2028503417969,2240.0,-1991.0,2240.0,29.89842414855957,154.2291259765625,157.1004180908203,1190.0,-1013.0,1190.0,-1037.048828125,164.38992309570312,1049.997314453125,-113.0,-1797.0,1797.0
M01,OP02,good,M01_Feb_2019_OP02_002.h5,3.738229274749756,372.5657958984375,372.5845642089844,2115.0,-2098.0,2115.0,29.8565616607666,153.95057678222656,156.81900024414062,1251.0,-1038.0,1251.0,-1037.7957763671875,160.35400390625,1050.111083984375,-167.0,-1821.0,1821.0
M01,OP02,good,M01_Feb_2019_OP02_003.h5,3.1980292797088623,373.75738525390625,373.77105712890625,2151.0,-1992.0,2151.0,29.780473709106445,152.00657653808594,154.89634704589844,1161.0,-958.0,1161.0,-1037.2720947265625,168.47952270507812,1050.86572265625,17.0,-1834.0,1834.0
M01,OP02,good,M01_Feb_2019_OP02_004.h5,3.2576255798339844,375.3189392089844,375.33306884765625,2184.0,-1953.0,2184.0,29.796096801757812,157.47097778320312,160.26513671875,1286.0,-983.0,1286.0,-1037.5181884765625,167.4770050048828,1050.9483642578125,-109.0,-1891.0,1891.0
M01,OP02,good,M01_Feb_2020_OP02_000.h5,-0.3426540798611111,388.22484055822963,388.2249917744622,2383.0,-2197.0,2383.0,37.91473524305555,167.26928178866206,171.51250618729188,2330.0,-2071.0,2330.0,-1013.2982747395833,177.25121985645083,1028.6842997396316,-5.0,-1965.0,1965.0
M01,OP02,good,M01_Feb_2020_OP02_001.h5,-0.30092825940860213,392.34461491650046,392.3447303224479,2326.0,-2389.0,2389.0,37.54730552755376,173.36365723420772,177.38308206252177,2127.0,-2502.0,2502.0,-1013.3599630376344,181.76152456177334,1029.5317705144682,0.0,-1903.0,1903.0
M01,OP02,good,M01_Feb_2020_OP02_002.h5,-0.26663448033707865,391.68924385930075,391.6893346122879,2141.0,-2281.0,2281.0,37.19327159410113,167.02146603429577,171.11256402765397,2274.0,-2475.0,2475.0,-1013.2115409936798,176.42300074546318,1028.4564657752028,-150.0,-1936.0,1936.0
M01,OP02,good,M01_Feb_2020_OP02_003.h5,-0.5442371587643678,400.3336639803784,400.33403391422956,2348.0,-2233.0,2348.0,36.3182583512931,170.71773896422263,174.53813991998348,2080.0,-2510.0,2510.0,-1013.4052060883621,192.82760923521087,1031.5874168534447,50.0,-1996.0,1996.0
M01,OP02,good,M01_Feb_2021_OP02_000.h5,-4.775053879310345,378.4542363868443,378.4843592259787,1905.0,-2022.0,2022.0,29.281530621408045,149.82272315593687,152.65731692058839,1684.0,-1721.0,1721.0,-1013.7605850395115,144.59013112190948,1024.0199362304934,-306.0,-1762.0,1762.0
M01,OP02,good,M01_Feb_2021_OP02_001.h5,-4.984965479651163,379.72858992799263,379.76130910024904,2030.0,-2018.0,2030.0,31.77651480741279,150.92585112720474,154.2347542928535,1967.0,-1813.0,1967.0,-1013.6033566497093,142.01359858334663,1023.5036037035482,-308.0,-1684.0,1684.0
M01,OP02,good,M01_Feb_2021_OP02_002.h5,-2.340354742005814,382.36128102520536,382.3684433730829,2041.0,-1991.0,2041.0,33.11722156613372,151.5517524555534,155.1279602025687,1916.0,-2119.0,2119.0,-1013.0546875,145.24757116501289,1023.4142156502704,-189.0,-1706.0,1706.0
M01,OP02,good,M01_Feb_2021_OP02_003.h5,-4.875840297965116,380.4320906070572,380.4633351352893,2125.0,-2049.0,2125.0,30.529910065406977,152.1928047378179,155.22475711871934,1721.0,-1819.0,1819.0,-1013.71630859375,149.0401371328564,1024.6139354827844,-271.0,-1727.0,1727.0
M01,OP02,good,M01_Feb_2021_OP02_004.h5,-4.055698128633721,380.894473834409,380.9160654066745,2065.0,-2004.0,2065.0,32.37193404796512,147.40697072110098,150.91970425089403,1626.0,-1719.0,1719.0,-1013.6118277616279,144.36466809339456,1023.8408542209986,-259.0,-1737.0,1737.0
M01,OP02,good,M01_Feb_2021_OP02_005.h5,-4.055982013081396,380.54010988560486,380.56172458858583,2065.0,-1996.0,2065.0,31.37353515625,147.50337707232563,150.80300048719567,1631.0,-1668.0,1668.0,-1013.3813590116279,142.977863099082,1023.4180221828389,-281.0,-1665.0,1665.0
M01,OP02,good,M01_Feb_2021_OP02_006.h5,-3.0109579396802326,382.50578390225314,382.51763434695624,2020.0,-1971.0,2020.0,33.857932867005815,152.0545840770979,155.77854844902717,1842.0,-2045.0,2045.0,-1013.2376794149709,142.80447895727238,1023.2515400411052,-242.0,-1680.0,1680.0
M01,OP02,good,M01_Feb_2021_OP02_007.h5,-2.984885992005814,382.27919263180286,382.29084564452796,2248.0,-2028.0,2248.0,33.73865597747093,148.82178928356825,152.5982367942989,1762.0,-1928.0,1928.0,-1013.3395371547965,142.3778975558746,1023.2929606293245,-269.0,-1723.0,1723.0
M01,OP02,good,M01_Feb_2021_OP02_008.h5,-3.4062111111111113,377.46027579553896,377.4756443504372,2164.0,-1952.0,2164.0,34.324822222222224,147.02933660959394,150.98284420570585,1897.0,-2008.0,2008.0,-1013.201,138.94295295831947,1022.6834361510788,-341.0,-1721.0,1721.0
M01,OP02,good,M01_Feb_2021_OP02_009.h5,-2.7034227324695124,383.5464159630215,383.5559433675217,1983.0,-2041.0,2041.0,34.6669326410061,148.0876782131517,152.0912773872914,1762.0,-1871.0,1871.0,-1013.1944907583842,144.89571477086017,1023.50273290407,-308.0,-1711.0,1711.0
M01,OP02,good,M01_Feb_2021_OP02_010.h5,-2.775749820402299,379.7958814840478,379.8060246748468,1938.0,-1948.0,1948.0,33.09024784482759,148.79494660484852,152.42998601840728,2037.0,-2227.0,2227.0,-1013.1185906070402,143.6557917688514,1023.2527865304502,-52.0,-1713.0,1713.0
M01,OP02,good,M01_Feb_2021_OP02_011.h5,-5.116086028343023,379.3647372972025,379.3992333160741,1953.0,-1875.0,1953.0,29.51029932776163,147.2560715764409,150.18391519247317,1780.0,-1633.0,1780.0,-1013.6125090843024,143.88412257838152,1023.7738809436025,-359.0,-1708.0,1708.0
M01,OP02,good,M01_Feb_2021_OP02_012.h5,-5.104912336482558,379.6387969965525,379.6731177143738,2037.0,-1934.0,2037.0,29.625669967296513,149.7533684036168,152.65566373128954,1663.0,-1694.0,1694.0,-1013.7755496002907,145.9423238020483,1024.2265505463688,-288.0,-1719.0,1719.0
M01,OP02,good,M01_Feb_2021_OP02_013.h5,-5.440990930316092,376.37158422514665,376.4109108334274,1994.0,-2033.0,2033.0,29.758934985632184,144.13694356564594,147.17694354730054,1838.0,-1717.0,1838.0,-1013.6707861889367,138.80822547203047,1023.1305812219628,-329.0,-1692.0,1692.0
M01,OP02,good,M01_Feb_2021_OP02_014.h5,-5.25055001795977,377.65207492070255,377.68857272547046,1961.0,-2018.0,2018.0,30.015669899425287,144.59504266002233,147.67757717867985,1440.0,-1696.0,1696.0,-1013.4751369432471,141.90573805776066,1023.3616622171515,-343.0,-1747.0,1747.0
M01,OP03,bad,M01_Aug_2019_OP03_000.h5,-0.22319605946540833,349.6187744140625,349.61883544921875,2324.0,-2430.0,2430.0,34.315303802490234,231.1159210205078,233.6495361328125,1151.0,-1149.0,1151.0,-1037.0562744140625,212.66616821289062,1058.6370849609375,-275.0,-1723.0,1723.0
M01,OP03,good,M01_Aug_2019_OP03_000.h5,-3.055782604768786,327.73564058956225,327.74988622420346,2248.0,-1963.0,2248.0,34.2212789017341,174.2192453605521,177.54841982870622,1942.0,-2114.0,2114.0,-1015.9004470736994,146.5737580772256,1026.4197898138088,-64.0,-1729.0,1729.0
M01,OP03,good,M01_Aug_2019_OP03_001.h5,-3.288284656613372,328.6299812745221,328.6464322162583,2254.0,-2274.0,2274.0,34.231059229651166,177.40927765057256,180.6815353390651,1807.0,-2073.0,2073.0,-1015.9818200399709,146.77751047266653,1026.5294424575875,-226.0,-1854.0,1854.0
M01,OP03,good,M01_Aug_2019_OP03_002.h5,-1.4691989942528736,331.13313363662786,331.13639295265864,2369.0,-2164.0,2369.0,34.64547413793103,171.047358943677,174.52079497827512,1791.0,-2098.0,2098.0,-1016.2077777029454,149.28468767286884,1027.1144850685073,-150.0,-1836.0,1836.0
M01,OP03,good,M01_Aug_2019_OP03_003.h5,-2.425357884754335,329.833657924192,329.84257496648615,2295.0,-1965.0,2295.0,35.23959650469653,169.3482866409143,172.97592708243278,1631.0,-1987.0,1987.0,-1016.049607117052,136.9452489438732,1025.2369508221088,-222.0,-1702.0,1702.0
M01,OP03,good,M01_Aug_2019_OP03_004.h5,-2.4043928377890174,329.678027001242,329.68679468906555,2428.0,-2071.0,2428.0,35.17568528721098,170.6250244676652,174.21316772855104,1743.0,-1893.0,1893.0,-1016.2156509664018,140.5635679177117,1025.8910107291244,-171.0,-1706.0,1706.0
M01,OP03,good,M01_Aug_2019_OP03_005.h5,-2.377353910765896,329.3659327210661,329.3745124456883,2231.0,-2088.0,2231.0,35.03089437319364,169.43468119652732,173.01813417314006,1870.0,-2000.0,2000.0,-1016.0898889089596,140.8631292771947,1025.8075275278425,-162.0,-1692.0,1692.0
M01,OP03,good,M01_Aug_2019_OP03_006.h5,9.775898663294798,308.1372901474923,308.29232519495986,6074.0,-6668.0,6668.0,18.09832798952312,305.7460802124928,306.28126785900645,2916.0,-2365.0,2916.0,-1020.5116679461705,207.95898068153375,1041.4849984807163,786.0,-2721.0,2721.0
M01,OP03,good,M01_Aug_2019_OP03_007.h5,-2.1119847790948274,328.5759721868242,328.5827597093672,2293.0,-2032.0,2293.0,35.26788680854885,165.5312543143921,169.24662476645307,1928.0,-2131.0,2131.0,-1015.9351203304598,140.09079047246837,1025.5484378107485,-183.0,-1708.0,1708.0
M01,OP03,good,M01_Aug_2019_OP03_008.h5,-1.7250190822557472,329.47435288201063,329.47886866664726,2318.0,-1944.0,2318.0,34.29477595186781,166.50076446451382,169.99598884931467,1614.0,-2176.0,2176.0,-1015.9264547413793,139.90703205740652,1025.5147678422286,-265.0,-1731.0,1731.0
M01,OP03,good,M01_Aug_2019_OP03_009.h5,-2.143964394755747,328.4511378140684,328.4581351019976,2246.0,-1989.0,2246.0,34.726214529454026,165.12204708348037,168.73411157375608,1813.0,-1811.0,1813.0,-1016.108505073635,141.308424623777,1025.8872086894498,-163.0,-1592.0,1592.0
M01,OP03,good,M01_Aug_2019_OP03_010.h5,-1.8947501346982758,328.6459516963027,328.651413574385,2387.0,-1981.0,2387.0,34.70270406788793,165.17609435271032,168.7821667571514,1834.0,-2104.0,2104.0,-1016.0515726023707,140.28868966648594,1025.690847495526,-228.0,-1663.0,1663.0
M01,OP03,good,M01_Aug_2019_OP03_011.h5,-1.7487750632225434,330.2866613845479,330.2912909883831,2287.0,-2016.0,2287.0,34.97799065209538,170.89511386525407,174.43795393513486,1731.0,-1973.0,1973.0,-1015.944533507948,140.43417312971403,1025.6047250999327,-136.0,-1719.0,1719.0
M01,OP03,good,M01_Aug_2019_OP03_012.h5,-1.608829941860465,331.4255523420782,331.4294571685405,2420.0,-1950.0,2420.0,35.15364394077035,169.28138032357103,172.89292757822093,1899.0,-2147.0,2147.0,-1015.8302825218024,144.97495203923745,1026.123238021196,-78.0,-1616.0,1616.0
M01,OP03,good,M01_Aug_2019_OP03_013.h5,-2.0023837829968945,325.7877769527215,325.79393050302616,2209.0,-2020.0,2209.0,35.085185364906835,167.44885728412572,171.08503744585434,1871.0,-2049.0,2049.0,-1015.9452518439441,143.85297089752407,1026.0791548317795,-218.0,-1711.0,1711.0
M01,OP03,good,M01_Feb_2019_OP03_000.h5,1.9229753017425537,341.1117248535156,341.1171569824219,2434.0,-2121.0,2434.0,31.114276885986328,156.93568420410156,159.99034118652344,782.0,-718.0,782.0,-1037.7047119140625,142.55487060546875,1047.45068359375,-525.0,-1692.0,1692.0
M01,OP03,good,M01_Feb_2019_OP03_001.h5,1.8013395071029663,336.7402038574219,336.7450256347656,2127.0,-2207.0,2207.0,30.364505767822266,158.16578674316406,161.0540771484375,866.0,-931.0,931.0,-1037.85009765625,145.1803436279297,1047.9552001953125,-448.0,-1647.0,1647.0
M01,OP03,good,M01_Feb_2019_OP03_002.h5,1.7127628326416016,344.0379333496094,344.042236328125,2248.0,-2242.0,2248.0,30.29319953918457,155.90228271484375,158.81813049316406,800.0,-747.0,800.0,-1037.885498046875,146.1913299560547,1048.130859375,-497.0,-1581.0,1581.0
M01,OP03,good,M01_Feb_2020_OP03_000.h5,1.1733258928571428,338.3367546141965,338.33878911014307,2395.0,-2059.0,2395.0,39.39541852678571,195.8070894053026,199.7308570608878,2344.0,-2576.0,2576.0,-1013.825234375,159.26378477234564,1026.2585244447598,-306.0,-1610.0,1610.0
M01,OP03,good,M01_Feb_2020_OP03_001.h5,1.4570256375718391,339.71810523311154,339.72122975593385,2336.0,-1989.0,2336.0,39.283786817528735,199.34213519929614,203.17603887402547,2207.0,-2467.0,2467.0,-1013.8258295168822,160.59609048395996,1026.4667149373752,-281.0,-1809.0,1809.0
M01,OP03,good,M01_Feb_2020_OP03_002.h5,1.3555585488505748,340.0682162541235,340.07091796453375,2309.0,-2030.0,2309.0,38.849137931034484,211.90021680896348,215.43202501408712,2276.0,-2793.0,2793.0,-1013.5880365481322,155.05826233141724,1025.3798186773213,-242.0,-1778.0,1778.0
M01,OP03,good,M01_Feb_2020_OP03_003.h5,1.4468415178571428,339.0476120300553,339.0506991198524,2418.0,-2231.0,2418.0,38.992477678571426,213.23514008187325,216.77093504722907,2769.0,-2682.0,2769.0,-1013.5660379464285,157.87823585833368,1025.7883069308994,-165.0,-1702.0,1702.0
M01,OP03,good,M01_Feb_2021_OP03_002.h5,-3.334062948994253,324.8998634304123,324.91696975204053,2020.0,-1965.0,2020.0,34.98321883979885,142.5198931888585,146.75062369529095,1784.0,-2272.0,2272.0,-1013.232421875,176.3389186974991,1028.46261720399,-154.0,-1741.0,1741.0
M01,OP03,good,M01_Feb_2021_OP03_003.h5,-3.4264940283764367,324.85111690611683,324.86918754550743,2203.0,-1967.0,2203.0,34.706105199353445,139.19135309556236,143.4529418125753,1766.0,-2276.0,2276.0,-1013.1716785650144,172.14301747880793,1027.6916214083667,-187.0,-1745.0,1745.0
M01,OP03,good,M01_Feb_2021_OP03_004.h5,-3.4370703125,324.23192545812475,324.2501425421677,2250.0,-2147.0,2250.0,35.58638950892857,143.30423623073457,147.65668030927472,1862.0,-2156.0,2156.0,-1013.0965290178572,174.85495928643095,1028.0753055564992,-148.0,-1747.0,1747.0
M01,OP03,good,M01_Feb_2021_OP03_005.h5,-2.7860029804913293,324.47681141455416,324.4887716984417,2303.0,-1854.0,2303.0,35.89140963692196,146.65900194841856,150.98694029031643,1871.0,-2301.0,2301.0,-1013.1933932442197,175.67331813829483,1028.3102483294886,-165.0,-1745.0,1745.0
M01,OP03,good,M01_Feb_2021_OP03_006.h5,-4.407113155241936,343.65231941113245,343.6805774014792,2211.0,-1963.0,2211.0,31.430286038306452,156.8404196684581,159.95868254717473,1497.0,-1887.0,1887.0,-1013.7222026209678,166.0827375183829,1027.237158492773,-222.0,-1647.0,1647.0
M01,OP03,good,M01_Feb_2021_OP03_007.h5,-4.351203377016129,344.1584557335643,344.1859608173173,2315.0,-1883.0,2315.0,31.48240297379032,150.58756609802995,153.84328636743516,1491.0,-1948.0,1948.0,-1013.7318359375,168.90310831828384,1027.7064246139519,-206.0,-1680.0,1680.0
M01,OP04,bad,M01_Aug_2019_OP04_000.h5,-0.8720507621765137,428.4622802734375,428.46319580078125,2389.0,-2197.0,2389.0,34.418190002441406,298.1319274902344,300.1120910644531,1620.0,-1655.0,1655.0,-1037.0340576171875,246.3673858642578,1065.8970947265625,109.0,-1938.0,1938.0
M01,OP04,bad,M01_Feb_2019_OP04_000.h5,0.4409485459327698,441.1543884277344,441.15460205078125,2256.0,-2110.0,2256.0,31.833524703979492,218.444580078125,220.7519073486328,1522.0,-1450.0,1522.0,-1037.1351318359375,244.98912048339844,1065.6776123046875,115.0,-2002.0,2002.0
M01,OP04,good,M01_Aug_2019_OP04_000.h5,-2.4291594328703705,431.36881971759834,431.37565930416633,2451.0,-2162.0,2451.0,35.073046875,181.94417499660636,185.29382459297358,2084.0,-2069.0,2084.0,-1015.2785011574074,165.57915393833255,1028.691834871535,183.0,-1772.0,1772.0
M01,OP04,good,M01_Aug_2019_OP04_001.h5,-2.254998553240741,430.3220055807309,430.32791392785305,2541.0,-2010.0,2541.0,35.000737847222226,181.34489441811084,184.69169548565452,2279.0,-2022.0,2279.0,-1015.2266203703704,164.6632859693289,1028.4936015624312,-185.0,-1805.0,1805.0
M01,OP04,good,M01_Aug_2019_OP04_002.h5,-2.151454640858209,434.7853441235036,434.7906671280619,2596.0,-2320.0,2596.0,33.977560925839555,175.56374661138943,178.82142984188806,2092.0,-1957.0,2092.0,-1015.417626224347,169.69492208695698,1029.4995494069854,87.0,-2088.0,2088.0
M01,OP04,good,M01_Aug_2019_OP04_003.h5,-2.557209071828358,433.7108155712399,433.7183543057719,2377.0,-2149.0,2377.0,34.70284077658582,179.7747824665347,183.0935814518219,1985.0,-1801.0,1985.0,-1015.4015931086753,161.9761862210642,1028.2396025199364,21.0,-1852.0,1852.0
M01,OP04,good,M01_Aug_2019_OP04_004.h5,-2.49336083255597,433.4889510297543,433.49612168174934,2537.0,-2010.0,2537.0,34.50166890158582,175.93307455832192,179.28416516953948,2141.0,-1936.0,2141.0,-1015.3203999533582,161.2901044659199,1028.0515611388732,-5.0,-2094.0,2094.0
M01,OP04,good,M01_Aug_2019_OP04_005.h5,-2.3695123017723883,433.0379188935303,433.04440163589226,2250.0,-1991.0,2250.0,34.32053842117537,173.26674848052298,176.63313813249252,2117.0,-2100.0,2117.0,-1015.4443140741605,162.80652885729103,1028.412913582916,-132.0,-1955.0,1955.0
M01,OP04,good,M01_Aug_2019_OP04_006.h5,-2.7485301224226806,448.4900352096571,448.49845718819734,2277.0,-2201.0,2277.0,34.028984777706185,177.86200011135068,181.08799763819653,2301.0,-1858.0,2301.0,-1014.6348663015464,175.49565936252793,1029.700266276476,-93.0,-1961.0,1961.0
M01,OP04,good,M01_Aug_2019_OP04_007.h5,-2.586689814814815,431.315698322834,431.3234547110927,2535.0,-2197.0,2535.0,34.06124855324074,183.63352889407005,186.76573986439513,2246.0,-2088.0,2246.0,-1015.1662905092593,166.22514711099825,1028.6852759315664,-163.0,-1823.0,1823.0
M01,OP04,good,M01_Aug_2019_OP04_008.h5,-2.4033102448453607,448.8851669812542,448.89160054062205,2471.0,-2053.0,2471.0,33.213685969716494,190.79049874666603,193.65991672955073,1836.0,-1698.0,1836.0,-1015.3042445231958,183.98106630149488,1031.8390095864047,-142.0,-2098.0,2098.0
M01,OP04,good,M01_Aug_2019_OP04_009.h5,-2.251359953703704,431.99856577814865,432.00443221802544,2412.0,-2078.0,2412.0,34.92282986111111,173.85467268144518,177.3275253836261,2186.0,-1965.0,2186.0,-1015.3920211226852,162.89512215013508,1028.3753095927182,35.0,-2223.0,2223.0
M01,OP04,good,M01_Aug_2019_OP04_010.h5,-2.4325737847222224,431.13319088267036,431.14005345814394,2225.0,-2172.0,2225.0,34.68292824074074,171.65829756666466,175.12702999490958,2178.0,-1996.0,2178.0,-1015.3801142939815,165.28800550026446,1028.745304371259,-148.0,-2026.0,2026.0
M01,OP04,good,M01_Aug_2019_OP04_011.h5,-1.9141863922574627,434.04091890907665,434.0451398149505,2459.0,-2063.0,2459.0,33.5990773670709,172.46912064598467,175.71139853839202,1895.0,-2024.0,2024.0,-1015.1868440998135,164.65583097779032,1028.4531448288374,117.0,-1903.0,1903.0
M01,OP04,good,M01_Aug_2019_OP04_012.h5,-2.0812951842350746,433.53888220272677,433.5438780230136,2240.0,-2080.0,2240.0,33.59578329057836,173.65546046020592,176.87536742733184,2035.0,-1969.0,2035.0,-1015.401512943097,167.1187763936696,1029.0621545419149,183.0,-1936.0,1936.0
M01,OP04,good,M01_Aug_2019_OP04_013.h5,-1.9761179454291045,433.47358117574714,433.47808551236045,2240.0,-2076.0,2240.0,34.33874329524254,173.61604355185014,176.97932045777128,2006.0,-2149.0,2149.0,-1015.5008963969217,165.10662807690093,1028.8353946175625,-27.0,-1926.0,1926.0
M01,OP04,good,M01_Aug_2019_OP04_014.h5,-2.192980410447761,434.0643519326972,434.0698915864046,2385.0,-2164.0,2385.0,34.67690356809702,182.57210781727355,185.83611649491937,2088.0,-1647.0,2088.0,-1015.740088619403,163.92591090394194,1028.8827104652112,-40.0,-1793.0,1793.0
M01,OP04,good,M01_Aug_2021_OP04_000.h5,-2.8217336170708953,433.9072610896084,433.9164359722864,2178.0,-1905.0,2178.0,32.73894443796642,211.22934757385016,213.7514345200674,1959.0,-1850.0,1959.0,-1013.9504722481344,176.83076238072186,1029.254428553194,-265.0,-2006.0,2006.0
M01,OP04,good,M01_Aug_2021_OP04_001.h5,-2.801182077891791,433.94878626184055,433.95782712051425,2201.0,-2049.0,2201.0,32.65987202658582,208.45174597355597,210.9947810734116,2104.0,-1914.0,2104.0,-1014.1970469916045,185.9192072527513,1031.0972804502892,-247.0,-2131.0,2131.0
M01,OP04,good,M01_Feb_2019_OP04_000.h5,1.4794420003890991,424.8141174316406,424.8166809082031,2287.0,-2238.0,2287.0,30.776832580566406,160.2489776611328,163.1776580810547,940.0,-794.0,940.0,-1037.435546875,161.0703887939453,1049.864990234375,-300.0,-1887.0,1887.0
M01,OP04,good,M01_Feb_2019_OP04_001.h5,1.3439749479293823,427.7801208496094,427.7822570800781,2229.0,-2235.0,2235.0,30.25103187561035,162.61012268066406,165.40005493164062,907.0,-774.0,907.0,-1037.3055419921875,155.14816284179688,1048.843994140625,-331.0,-1856.0,1856.0
M01,OP04,good,M01_Feb_2019_OP04_002.h5,1.4771534204483032,427.49542236328125,427.4979553222656,2332.0,-2121.0,2332.0,30.180316925048828,164.63589477539062,167.37930297851562,954.0,-759.0,954.0,-1037.6302490234375,157.1596221923828,1049.46435546875,-273.0,-2004.0,2004.0
